"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.627108867E2,5.162320741E1,6.974620060E0,4.915697900E1,9.388903809E1,5.730000019E0,5.500000000E1,1.559277698E-1,3.790092468E0,2.500000000E0,2.100000000E1
4.637098955E2,5.162319351E1,6.974700810E0,4.811641104E1,9.284857178E1,5.880000114E0,1.040000000E2,1.618002272E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.647160558E2,5.162317615E1,6.974781150E0,4.829751285E1,9.302978516E1,5.599999905E0,1.121999969E2,1.730716563E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.657122847E2,5.162311826E1,6.974647120E0,4.699208302E1,9.172442627E1,1.022000027E1,2.376000061E2,1.782882058E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.667101869E2,5.162312622E1,6.974572650E0,4.630612723E1,9.103839111E1,8.149999619E0,2.878999939E2,1.833242609E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.677108733E2,5.162312774E1,6.974499740E0,4.650058332E1,9.123278809E1,5.320000172E0,2.807000122E2,1.865419444E-1,3.790092468E0,2.500000000E0,2.300000000E1
4.687145714E2,5.162313564E1,6.974454900E0,4.591329900E1,9.064544678E1,3.930000067E0,2.826000061E2,1.941014905E-1,3.805526495E0,2.500000000E0,2.300000000E1
4.697142649E2,5.162316219E1,6.974555710E0,4.530240117E1,9.003454590E1,3.650000095E0,6.419999695E1,2.011110239E-1,4.249442101E0,2.500000000E0,2.300000000E1
4.707102293E2,5.162319673E1,6.974640650E0,4.643598469E1,9.116809082E1,4.349999905E0,5.470000076E1,2.054094348E-1,4.564847469E0,2.500000000E0,2.200000000E1
4.717100216E2,5.162320150E1,6.974702440E0,4.570182166E1,9.043395996E1,3.470000029E0,6.350000000E1,2.151441782E-1,4.755149364E0,2.500000000E0,2.200000000E1
4.727116594E2,5.162311399E1,6.974698360E0,4.603518385E1,9.076757812E1,4.789999962E0,1.891999969E2,2.338787778E-1,4.477005959E0,2.500000000E0,2.200000000E1
4.737131180E2,5.162323077E1,6.974502740E0,4.929159648E1,9.402349854E1,1.507999992E1,3.257000122E2,2.387819772E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.747156082E2,5.162327258E1,6.974480170E0,5.100053842E1,9.573229980E1,8.579999924E0,3.382999878E2,2.442557579E-1,3.790092468E0,2.500000000E0,2.100000000E1
4.757097044E2,5.162332136E1,6.974490830E0,5.235217628E1,9.708380127E1,5.969999790E0,4.800000191E0,2.490022645E-1,3.790092468E0,2.500000000E0,2.300000000E1
4.767147046E2,5.162333638E1,6.974555190E0,5.049414029E1,9.522576904E1,4.070000172E0,3.079999924E1,2.539947993E-1,4.189477444E0,2.500000000E0,2.300000000E1
4.777141713E2,5.162329803E1,6.974592800E0,4.880839070E1,9.354016113E1,8.399999738E-1,1.060000038E1,2.679639056E-1,4.261637211E0,2.500000000E0,2.300000000E1
4.787130963E2,5.162329573E1,6.974390480E0,4.893780792E1,9.366943359E1,1.203999996E1,2.757999878E2,2.732882743E-1,3.790092468E0,2.500000000E0,2.300000000E1
4.797120420E2,5.162328548E1,6.974315140E0,4.935177446E1,9.408337402E1,6.889999866E0,2.815000000E2,2.752813621E-1,4.297719002E0,2.873978138E0,2.300000000E1
4.807108591E2,5.162329233E1,6.974288460E0,4.853022048E1,9.326177979E1,3.779999971E0,2.870000000E2,2.785971380E-1,5.177264690E0,3.182093143E0,2.300000000E1
4.817153107E2,5.162329641E1,6.974336040E0,4.686949134E1,9.160107422E1,2.099999905E0,3.282000122E2,2.865899628E-1,6.880359173E0,3.610203505E0,2.300000000E1
4.827098444E2,5.162327004E1,6.974443750E0,4.721717195E1,9.194891357E1,4.699999988E-1,2.843999939E2,2.921034328E-1,7.562247753E0,3.892089844E0,2.300000000E1
4.837094158E2,5.162322703E1,6.974483490E0,4.748428783E1,9.221618652E1,2.250000000E0,2.033999939E2,2.995878936E-1,9.003861427E0,4.338532448E0,2.300000000E1
4.847129023E2,5.162316403E1,6.974445320E0,4.784338288E1,9.257543945E1,5.719999790E0,2.313000031E2,3.037702357E-1,9.550159454E0,4.625679970E0,2.300000000E1
4.857135565E2,5.162319887E1,6.974468150E0,4.841158413E1,9.314355469E1,3.240000010E0,3.538999939E2,3.055121325E-1,8.129843712E0,4.654378891E0,2.300000000E1
4.867084257E2,5.162319059E1,6.974489570E0,4.829295227E1,9.302496338E1,6.000000238E-1,3.521000061E2,3.132103824E-1,8.677629471E0,4.544856548E0,2.200000000E1
4.877087527E2,5.162322808E1,6.974583320E0,4.760048811E1,9.233245850E1,5.769999981E0,5.959999847E1,3.239091448E-1,8.748946190E0,4.416302681E0,2.300000000E1
4.887106525E2,5.162315917E1,6.974691480E0,4.649790819E1,9.123016357E1,4.849999905E0,1.265000000E2,3.330333159E-1,8.532322884E0,4.231451035E0,2.300000000E1
4.897130030E2,5.162307893E1,6.974663830E0,4.716059423E1,9.189306641E1,6.309999943E0,1.923999939E2,3.378347063E-1,6.410219669E0,3.875298977E0,2.300000000E1
4.907090405E2,5.162305344E1,6.974607690E0,4.660190606E1,9.133441162E1,4.090000153E0,2.196000061E2,3.421919422E-1,6.492859364E0,3.795818806E0,2.300000000E1
4.917094228E2,5.162306038E1,6.974545570E0,4.710868701E1,9.184112549E1,2.990000010E0,2.326999969E2,3.485289339E-1,5.759281635E0,3.511480093E0,2.300000000E1
4.927120185E2,5.162310722E1,6.974597860E0,4.599306382E1,9.072540283E1,3.319999933E0,5.100000000E1,3.640409435E-1,6.158404350E0,3.483219385E0,2.300000000E1
4.937120013E2,5.162301119E1,6.974760850E0,4.825083616E1,9.298358154E1,1.260999966E1,1.383000031E2,3.706224987E-1,4.749394417E0,3.458008051E0,2.300000000E1
4.947084489E2,5.162296750E1,6.974696530E0,4.760646792E1,9.233929443E1,1.097000027E1,2.191000061E2,3.769631513E-1,4.537109852E0,3.273815870E0,2.300000000E1
4.957102427E2,5.162291607E1,6.974656860E0,4.761189962E1,9.234484863E1,8.659999847E0,2.048999939E2,3.811615768E-1,4.538103104E0,3.186893702E0,2.300000000E1
4.967122524E2,5.162291933E1,6.974596270E0,4.468226717E1,8.941516113E1,5.099999905E0,2.396999969E2,3.839789614E-1,4.928328991E0,3.197344065E0,2.300000000E1
4.977123537E2,5.162294465E1,6.974594760E0,4.289706492E1,8.762988281E1,1.870000005E0,2.103999939E2,3.965580993E-1,5.850149632E0,3.438583136E0,2.300000000E1
4.987109585E2,5.162302888E1,6.974716400E0,4.059076558E1,8.532342529E1,8.020000458E0,5.909999847E1,4.000017605E-1,5.632621288E0,3.626653194E0,2.300000000E1
4.997122976E2,5.162305929E1,6.974725840E0,4.109383924E1,8.582641602E1,2.960000038E0,4.820000076E1,4.023448752E-1,6.756340027E0,3.872618198E0,2.300000000E1
5.007107711E2,5.162306669E1,6.974757620E0,4.234798772E1,8.708056641E1,4.699999988E-1,9.759999847E1,4.187044168E-1,6.580362320E0,3.658595562E0,2.300000000E1
5.017127925E2,5.162308924E1,6.974523440E0,4.622658686E1,9.095892334E1,1.035000038E1,2.810000000E2,4.245451064E-1,4.566737652E0,3.267403603E0,2.300000000E1
5.027108624E2,5.162310341E1,6.974441970E0,4.660889200E1,9.134112549E1,7.199999809E0,2.865000000E2,4.296693106E-1,4.430775642E0,3.151686192E0,2.300000000E1
5.037138220E2,5.162314185E1,6.974401030E0,4.639248371E1,9.112457275E1,5.800000191E0,3.042000122E2,4.383874240E-1,5.056004047E0,3.045490503E0,2.300000000E1
5.047121943E2,5.162320244E1,6.974481180E0,4.602309617E1,9.075506592E1,5.199999809E0,2.539999962E1,4.462290989E-1,6.086207867E0,3.237862825E0,2.300000000E1
5.057154155E2,5.162320544E1,6.974594670E0,4.590198730E1,9.063403320E1,3.440000057E0,6.530000305E1,4.501955140E-1,5.982429028E0,3.138087511E0,2.300000000E1
5.067135748E2,5.162321719E1,6.974648920E0,4.516675195E1,8.989880371E1,3.589999914E0,9.699999809E0,4.564238024E-1,5.757461548E0,3.131485224E0,2.300000000E1
5.077120256E2,5.162318810E1,6.974571820E0,4.541550290E1,9.014758301E1,4.539999962E0,2.720000000E2,4.611985838E-1,6.185506821E0,3.229852676E0,2.300000000E1
5.087127841E2,5.162320158E1,6.974506150E0,4.707367306E1,9.180566406E1,4.130000114E0,3.123999939E2,4.660704863E-1,5.736709595E0,3.293454170E0,2.300000000E1
5.097124632E2,5.162323131E1,6.974557990E0,4.725676665E1,9.198870850E1,3.940000057E0,2.300000000E1,4.704415948E-1,5.229564190E0,3.078948021E0,2.300000000E1
5.107118143E2,5.162323549E1,6.974620950E0,4.588325773E1,9.061523438E1,3.730000019E0,5.029999924E1,4.756996031E-1,4.927358627E0,2.886534929E0,2.300000000E1
5.117123588E2,5.162321957E1,6.974692670E0,4.541935073E1,9.015142822E1,3.349999905E0,7.990000153E1,4.868364264E-1,5.591046810E0,2.812659502E0,2.300000000E1
5.127138764E2,5.162312081E1,6.974665830E0,4.571924941E1,9.045159912E1,6.269999981E0,1.993000031E2,4.923854611E-1,5.261617184E0,2.904710293E0,2.300000000E1
5.137085453E2,5.162309710E1,6.974595100E0,4.464434208E1,8.937670898E1,4.369999886E0,2.341000061E2,4.987964993E-1,5.045765400E0,2.918725014E0,2.300000000E1
5.147096014E2,5.162312866E1,6.974517380E0,4.629464021E1,9.102685547E1,3.700000048E0,2.817000122E2,5.050475671E-1,4.788003445E0,2.895734072E0,2.300000000E1
5.157123598E2,5.162316892E1,6.974580580E0,4.498434826E1,8.971649170E1,3.740000010E0,4.540000153E1,5.098715644E-1,5.388578892E0,3.061500311E0,2.300000000E1
5.167120365E2,5.162315045E1,6.974643810E0,4.436675354E1,8.909899902E1,3.259999990E0,1.116999969E2,5.138623082E-1,5.448978901E0,3.173856974E0,2.300000000E1
5.177111082E2,5.162312270E1,6.974680470E0,4.318268397E1,8.791503906E1,1.730000019E0,1.473000031E2,5.152669503E-1,6.212554455E0,3.403010845E0,2.300000000E1
5.187089212E2,5.162311029E1,6.974684270E0,4.350985386E1,8.824224854E1,6.999999881E-1,1.980000000E2,5.197712779E-1,5.714867115E0,3.407592535E0,2.300000000E1
5.197128149E2,5.162312019E1,6.974621000E0,4.271433731E1,8.744665527E1,4.880000114E0,2.977999878E2,5.228873831E-1,5.832894802E0,3.557015419E0,2.300000000E1
5.207089988E2,5.162313430E1,6.974582000E0,4.242156162E1,8.715380859E1,9.300000072E-1,2.991000061E2,5.271872812E-1,5.041320324E0,3.213800430E0,2.300000000E1
5.217105907E2,5.162317272E1,6.974589070E0,4.341959485E1,8.815173340E1,4.050000191E0,2.329999924E1,5.325525613E-1,5.074990749E0,3.195616961E0,2.300000000E1
5.227087606E2,5.162320497E1,6.974646880E0,4.356216408E1,8.829425049E1,4.199999809E0,4.359999847E1,5.359345995E-1,5.656380653E0,3.182453394E0,2.300000000E1
5.237133854E2,5.162320736E1,6.974695720E0,4.363458329E1,8.836669922E1,3.039999962E0,7.100000000E1,5.476585447E-1,5.510327339E0,3.024327040E0,2.300000000E1
5.247119503E2,5.162310939E1,6.974632950E0,4.402691846E1,8.875927734E1,5.429999828E0,2.408999939E2,5.550864031E-1,5.307903290E0,2.941066742E0,2.300000000E1
5.257094810E2,5.162312563E1,6.974528580E0,4.481830449E1,8.955053711E1,4.139999866E0,2.906000061E2,5.601787012E-1,4.749392033E0,2.780972958E0,2.300000000E1
5.267091148E2,5.162317055E1,6.974542940E0,4.395099505E1,8.868310547E1,3.130000114E0,7.800000191E0,5.668503557E-1,5.048814297E0,2.757076263E0,2.300000000E1
5.277121423E2,5.162321820E1,6.974601670E0,4.419010577E1,8.892211914E1,4.969999790E0,3.020000076E1,5.731213884E-1,4.979605198E0,2.745354414E0,2.300000000E1
5.287132954E2,5.162317964E1,6.974667960E0,4.304327448E1,8.777545166E1,2.339999914E0,1.115999985E2,5.768395862E-1,5.526422501E0,2.850392580E0,2.300000000E1
5.297086163E2,5.162316909E1,6.974719070E0,4.396453065E1,8.869677734E1,1.809999943E0,7.790000153E1,5.830318712E-1,5.161950111E0,2.725409508E0,2.300000000E1
5.307120176E2,5.162311352E1,6.974713220E0,4.404237347E1,8.877478027E1,2.509999990E0,1.693999939E2,5.886609931E-1,5.400564671E0,2.777051210E0,2.300000000E1
5.317131150E2,5.162308908E1,6.974641810E0,4.674657827E1,9.147900391E1,2.069999933E0,2.101999969E2,5.921685376E-1,5.092404366E0,2.727338791E0,2.300000000E1
5.327126301E2,5.162309717E1,6.974690920E0,4.570536669E1,9.043780518E1,3.450000048E0,8.909999847E1,6.052976058E-1,5.077826023E0,2.616962194E0,2.300000000E1
5.337096348E2,5.162303231E1,6.974849840E0,4.544059030E1,9.017333984E1,1.131000042E1,1.353999939E2,6.096973149E-1,3.790092468E0,2.500000000E0,2.300000000E1
5.347116662E2,5.162299564E1,6.974873780E0,4.345755366E1,8.819042969E1,6.849999905E0,1.391000061E2,6.141301391E-1,3.876725435E0,2.500000000E0,2.300000000E1
5.357117438E2,5.162296909E1,6.974825880E0,4.317504026E1,8.790795898E1,5.119999886E0,1.901000061E2,6.190848730E-1,3.825573683E0,2.500000000E0,2.300000000E1
5.367128682E2,5.162297290E1,6.974754370E0,4.256963637E1,8.730249023E1,3.599999905E0,2.281999969E2,6.313001792E-1,4.027731419E0,2.500000000E0,2.300000000E1
5.377082058E2,5.162303149E1,6.974604690E0,4.431320808E1,8.904577637E1,5.400000095E0,2.813999939E2,6.388110620E-1,5.214837551E0,2.972596169E0,2.300000000E1
5.387123803E2,5.162309772E1,6.974583310E0,4.421967013E1,8.895202637E1,4.820000172E0,3.315000000E2,6.430617123E-1,5.597722054E0,3.181319237E0,2.300000000E1
5.397123238E2,5.162313516E1,6.974595740E0,4.604081656E1,9.077307129E1,2.640000105E0,3.142999878E2,6.454298553E-1,5.562384605E0,3.461157560E0,2.300000000E1
5.407109665E2,5.162313682E1,6.974629940E0,4.686525874E1,9.159753418E1,8.700000048E-1,3.231000061E2,6.580265458E-1,6.561069489E0,3.740576982E0,2.300000000E1
5.417110573E2,5.162310600E1,6.974454350E0,4.726965699E1,9.200189209E1,8.680000305E0,2.602999878E2,6.635742758E-1,5.090344906E0,3.812228441E0,2.300000000E1
5.427138999E2,5.162315271E1,6.974426110E0,4.674058056E1,9.147265625E1,5.809999943E0,3.271000061E2,6.678088137E-1,4.906223297E0,3.845491886E0,2.300000000E1
5.437142824E2,5.162319006E1,6.974438080E0,4.568788674E1,9.041986084E1,4.440000057E0,3.552000122E2,6.870589391E-1,5.475588799E0,3.819595337E0,2.300000000E1
5.447120482E2,5.162311500E1,6.974689360E0,4.565586009E1,9.038824463E1,1.406999969E1,1.129000015E2,6.926591871E-1,4.419116497E0,3.454135180E0,2.300000000E1
5.457099168E2,5.162311451E1,6.974770480E0,4.627072706E1,9.100317383E1,7.449999809E0,1.093000031E2,6.945608453E-1,4.519718170E0,3.344723701E0,2.300000000E1
5.467119635E2,5.162310592E1,6.974794300E0,4.589403583E1,9.062652588E1,3.569999933E0,1.178000031E2,7.172673100E-1,4.947670937E0,3.050418377E0,2.300000000E1
5.477114194E2,5.162317374E1,6.974484050E0,4.914300418E1,9.387506104E1,1.498999977E1,2.945000000E2,7.230846030E-1,3.790092468E0,2.825722694E0,2.300000000E1
5.487105180E2,5.162319249E1,6.974405380E0,5.052916599E1,9.526110840E1,7.500000000E0,3.007999878E2,7.308438131E-1,3.862804651E0,2.693558693E0,2.300000000E1
5.497096191E2,5.162325196E1,6.974346580E0,5.113705208E1,9.586877441E1,8.390000343E0,3.237999878E2,7.361701061E-1,4.410951138E0,2.745012760E0,2.300000000E1
5.507138615E2,5.162327767E1,6.974411680E0,4.976946466E1,9.450115967E1,4.360000134E0,1.679999924E1,7.433490442E-1,5.398857117E0,2.918035507E0,2.300000000E1
5.517123914E2,5.162327632E1,6.974515650E0,5.007175093E1,9.480352783E1,2.420000076E0,5.870000076E1,7.514875742E-1,5.850659847E0,2.973693609E0,2.300000000E1
5.527090594E2,5.162320412E1,6.974534990E0,4.762785819E1,9.235986328E1,3.500000000E0,2.058999939E2,7.535217197E-1,5.594500542E0,3.236579895E0,2.300000000E1
5.537085927E2,5.162320772E1,6.974563880E0,4.717838431E1,9.191040039E1,1.480000019E0,3.377999878E2,7.586694485E-1,5.629470825E0,3.225208759E0,2.300000000E1
5.547125324E2,5.162320546E1,6.974489400E0,4.892471028E1,9.365667725E1,2.740000010E0,3.021000061E2,7.660067501E-1,5.226857185E0,3.346245289E0,2.300000000E1
5.557115033E2,5.162319170E1,6.974593350E0,4.923434508E1,9.396643066E1,3.710000038E0,9.300000000E1,7.708894100E-1,5.267115116E0,3.521165371E0,2.300000000E1
5.567100395E2,5.162317364E1,6.974657820E0,4.899205583E1,9.372424316E1,3.950000048E0,1.123000031E2,7.735213981E-1,5.080085278E0,3.535552025E0,2.300000000E1
5.577098955E2,5.162316276E1,6.974691680E0,4.880223995E1,9.353448486E1,2.059999943E0,1.238000031E2,7.764249612E-1,5.527605057E0,3.407827854E0,2.300000000E1
5.587125466E2,5.162313853E1,6.974707360E0,4.750900463E1,9.224133301E1,3.390000105E0,1.470000000E2,7.790089057E-1,5.592596054E0,3.442179680E0,2.300000000E1
5.597177535E2,5.162311940E1,6.974686110E0,4.608464752E1,9.081701660E1,2.690000057E0,1.956000061E2,7.827138927E-1,5.237658978E0,3.475356817E0,2.300000000E1
5.607115069E2,5.162311260E1,6.974633570E0,4.568207886E1,9.041442871E1,2.470000029E0,2.461999969E2,7.874227387E-1,4.906216145E0,3.385545731E0,2.300000000E1
5.617105045E2,5.162314360E1,6.974587100E0,4.422871423E1,8.896093750E1,2.079999924E0,3.353999939E2,7.917172355E-1,5.389043808E0,3.367571115E0,2.300000000E1
5.627106433E2,5.162318085E1,6.974603530E0,4.370073601E1,8.843286133E1,3.140000105E0,4.590000153E1,7.947788014E-1,5.520597458E0,3.377575397E0,2.300000000E1
5.637090454E2,5.162319041E1,6.974645120E0,4.356444164E1,8.829656982E1,2.170000076E0,8.269999695E1,8.060150522E-1,5.623804092E0,3.131638050E0,2.300000000E1
5.647183455E2,5.162311302E1,6.974540460E0,4.509694479E1,8.982922363E1,6.590000153E0,2.308999939E2,8.114846445E-1,4.044755936E0,2.898606062E0,2.300000000E1
5.657090985E2,5.162312966E1,6.974465900E0,4.592572423E1,9.065789795E1,8.520000458E0,3.076000061E2,8.157128715E-1,3.811441183E0,2.879729271E0,2.300000000E1
5.667078410E2,5.162314177E1,6.974407840E0,4.583132115E1,9.056341553E1,5.630000114E0,3.028999939E2,8.269576287E-1,3.904243231E0,2.816627979E0,2.300000000E1
5.677084551E2,5.162320046E1,6.974540490E0,4.547849021E1,9.021051025E1,9.779999733E0,4.850000000E1,8.326711584E-1,3.790092468E0,2.655623436E0,2.300000000E1
5.687088842E2,5.162319340E1,6.974622470E0,4.512623504E1,8.985833740E1,7.590000153E0,1.029000015E2,8.394920441E-1,3.790092468E0,2.500000000E0,2.300000000E1
5.697084897E2,5.162315510E1,6.974699650E0,4.654677918E1,9.127905273E1,8.979999542E0,1.403999939E2,8.441492423E-1,3.790092468E0,2.500000000E0,2.300000000E1
5.707093942E2,5.162311457E1,6.974682640E0,4.644150838E1,9.117388916E1,5.829999924E0,2.076999969E2,8.488000713E-1,3.790092468E0,2.500000000E0,2.300000000E1
5.717088131E2,5.162308898E1,6.974629350E0,4.648273233E1,9.121514893E1,6.730000019E0,2.451999969E2,8.534534802E-1,3.790092468E0,2.500000000E0,2.300000000E1
5.727095324E2,5.162309242E1,6.974562170E0,4.699207019E1,9.172442627E1,5.800000191E0,2.813999939E2,8.582453756E-1,3.790092468E0,2.500000000E0,2.300000000E1
5.737086859E2,5.162312477E1,6.974516310E0,4.762196104E1,9.235418701E1,5.829999924E0,3.262000122E2,8.637214485E-1,3.790092468E0,2.500000000E0,2.300000000E1
5.747083737E2,5.162316640E1,6.974558690E0,4.575492605E1,9.048706055E1,5.710000038E0,2.279999924E1,8.673886404E-1,3.790092468E0,2.500000000E0,2.200000000E1
5.757085673E2,5.162319272E1,6.974590700E0,4.546677196E1,9.019885254E1,4.650000095E0,5.009999847E1,8.713212521E-1,3.790092468E0,2.500000000E0,2.100000000E1
5.767088725E2,5.162322106E1,6.974624780E0,4.538363940E1,9.011566162E1,3.920000076E0,4.040000153E1,8.772710201E-1,3.790092468E0,2.500000000E0,2.100000000E1
5.777088696E2,5.162317682E1,6.974673260E0,4.549882857E1,9.023101807E1,5.590000153E0,1.456999969E2,8.805280958E-1,3.790092468E0,2.500000000E0,2.100000000E1
5.787086790E2,5.162315398E1,6.974702800E0,4.595796735E1,9.069024658E1,3.720000029E0,1.510000000E2,8.823234540E-1,3.790092468E0,2.500000000E0,2.100000000E1
5.797102350E2,5.162313801E1,6.974698970E0,4.575699521E1,9.048931885E1,2.380000114E0,2.056999969E2,8.848065384E-1,3.790092468E0,2.500000000E0,2.100000000E1
5.807068594E2,5.162312030E1,6.974677060E0,4.588714720E1,9.061950684E1,2.690000057E0,2.343000031E2,8.870371229E-1,3.790092468E0,2.500000000E0,2.100000000E1
5.817098659E2,5.162310628E1,6.974653950E0,4.583786764E1,9.057025146E1,2.319999933E0,2.306999969E2,8.886081679E-1,3.790092468E0,2.500000000E0,2.100000000E1
5.827090960E2,5.162310088E1,6.974632920E0,4.541049925E1,9.014288330E1,1.039999962E0,2.483000031E2,8.898460685E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.837095510E2,5.162310429E1,6.974615850E0,4.536413542E1,9.009649658E1,1.320000052E0,3.153999939E2,8.912457589E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.847098863E2,5.162311445E1,6.974603880E0,4.535892543E1,9.009124756E1,1.179999948E0,3.152999878E2,8.923933481E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.857099870E2,5.162312280E1,6.974594110E0,4.519758052E1,8.992987061E1,1.009999990E0,3.273999939E2,8.927965982E-1,3.790092468E0,2.500000000E0,1.900000000E1
5.867108873E2,5.162312642E1,6.974593760E0,4.545265741E1,9.018493652E1,0.000000000E0,0.000000000E0,8.932786697E-1,3.790092468E0,2.500000000E0,1.900000000E1
5.877095342E2,5.162312986E1,6.974589510E0,4.628079578E1,9.101306152E1,3.300000131E-1,3.008999939E2,8.937999436E-1,3.790092468E0,2.500000000E0,1.900000000E1
5.887087118E2,5.162313376E1,6.974585320E0,4.655998527E1,9.129223633E1,5.699999928E-1,2.907999878E2,8.946231588E-1,3.790092468E0,2.500000000E0,1.900000000E1
5.897088577E2,5.162313844E1,6.974576080E0,4.628461542E1,9.101684570E1,8.700000048E-1,2.827000122E2,8.954211326E-1,3.790092468E0,2.500000000E0,1.900000000E1
5.907091629E2,5.162314362E1,6.974568080E0,4.606631399E1,9.079852295E1,7.300000191E-1,2.753999939E2,8.957659363E-1,3.790092468E0,2.500000000E0,1.900000000E1
5.917090051E2,5.162314629E1,6.974565540E0,4.640421442E1,9.113641357E1,2.399999946E-1,2.587000122E2,8.960218506E-1,3.790092468E0,2.500000000E0,1.900000000E1
5.927099941E2,5.162314858E1,6.974565910E0,4.675645481E1,9.148864746E1,3.199999928E-1,2.420000000E2,8.962697288E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.937091005E2,5.162315053E1,6.974567650E0,4.770775322E1,9.243994141E1,3.400000036E-1,2.296999969E2,8.971325778E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.947120661E2,5.162315725E1,6.974573900E0,4.802887439E1,9.276104736E1,0.000000000E0,0.000000000E0,8.973957512E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.957099254E2,5.162315956E1,6.974574730E0,4.835010863E1,9.308227539E1,0.000000000E0,0.000000000E0,8.975968635E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.967101686E2,5.162315830E1,6.974576820E0,4.853088947E1,9.326306152E1,1.599999964E-1,2.341999969E2,8.978584868E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.977103394E2,5.162316059E1,6.974575950E0,4.864521574E1,9.337738037E1,0.000000000E0,0.000000000E0,8.979348210E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.987125139E2,5.162316123E1,6.974575550E0,4.851472477E1,9.324688721E1,0.000000000E0,0.000000000E0,8.980591920E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.997087739E2,5.162316152E1,6.974577290E0,4.877082784E1,9.350299072E1,1.500000060E-1,2.245000000E2,8.983616985E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.007112260E2,5.162316375E1,6.974579800E0,4.836458256E1,9.309674072E1,0.000000000E0,0.000000000E0,8.984762791E-1,3.790092468E0,2.548610926E0,2.100000000E1
6.017111453E2,5.162316469E1,6.974579120E0,4.839327238E1,9.312542725E1,0.000000000E0,0.000000000E0,8.986464117E-1,3.790092468E0,2.837095737E0,2.200000000E1
6.027091346E2,5.162316437E1,6.974576710E0,4.838100517E1,9.311315918E1,0.000000000E0,0.000000000E0,8.988764341E-1,3.790092468E0,2.969492912E0,2.200000000E1
6.037109888E2,5.162316238E1,6.974575800E0,4.840040914E1,9.313256836E1,0.000000000E0,0.000000000E0,8.989371498E-1,3.790092468E0,3.047363043E0,2.200000000E1
6.047104271E2,5.162316214E1,6.974575010E0,4.838112191E1,9.311328125E1,0.000000000E0,0.000000000E0,8.990691204E-1,3.790092468E0,3.116196632E0,2.200000000E1
6.057096162E2,5.162316219E1,6.974573100E0,4.856630416E1,9.329846191E1,0.000000000E0,0.000000000E0,8.992366846E-1,3.790092468E0,3.174136162E0,2.200000000E1
6.067096485E2,5.162316318E1,6.974571270E0,4.884536119E1,9.357751465E1,1.500000060E-1,2.395000000E2,8.996115130E-1,3.930776834E0,3.318270445E0,2.100000000E1
6.077112688E2,5.162316627E1,6.974569100E0,4.902518154E1,9.375732422E1,0.000000000E0,0.000000000E0,8.999398554E-1,3.790092468E0,3.097523928E0,2.000000000E1
6.087090623E2,5.162316811E1,6.974565380E0,4.890055598E1,9.363269043E1,0.000000000E0,0.000000000E0,9.004082834E-1,3.790092468E0,2.851247787E0,2.000000000E1
6.097090227E2,5.162317187E1,6.974562320E0,4.912023493E1,9.385235596E1,0.000000000E0,0.000000000E0,9.006290463E-1,3.790092468E0,2.703160286E0,2.000000000E1
6.107085869E2,5.162317361E1,6.974560780E0,4.919336135E1,9.392547607E1,0.000000000E0,0.000000000E0,9.009781914E-1,3.790092468E0,2.560453892E0,2.000000000E1
6.117127704E2,5.162317579E1,6.974557140E0,4.942560930E1,9.415771484E1,0.000000000E0,0.000000000E0,9.010020371E-1,3.790092468E0,2.879944801E0,2.000000000E1
6.127085660E2,5.162317600E1,6.974557070E0,4.965919152E1,9.439129639E1,0.000000000E0,0.000000000E0,9.011955982E-1,3.790092468E0,2.796961308E0,2.000000000E1
6.137086134E2,5.162317436E1,6.974556130E0,4.986481481E1,9.459692383E1,0.000000000E0,0.000000000E0,9.014072753E-1,3.790092468E0,2.801028252E0,2.000000000E1
6.147089845E2,5.162317246E1,6.974555940E0,5.016186743E1,9.489398193E1,0.000000000E0,0.000000000E0,9.014731739E-1,3.790092468E0,2.659559488E0,2.000000000E1
6.157108766E2,5.162317187E1,6.974556030E0,5.037396279E1,9.510607910E1,0.000000000E0,0.000000000E0,9.017164293E-1,3.790092468E0,2.683606386E0,2.000000000E1
6.167109262E2,5.162316980E1,6.974554890E0,5.000036132E1,9.473248291E1,0.000000000E0,0.000000000E0,9.020776897E-1,3.790092468E0,2.779952765E0,2.000000000E1
